"compute_time","Datasets","modality","compute time(hrs)"
13787,"NKI","anat",3.82972222222222
17057,"NKI","anat",4.73805555555556
16979,"NKI","anat",4.71638888888889
13434,"NKI","anat",3.73166666666667
14059,"NKI","anat",3.90527777777778
17372,"NKI","anat",4.82555555555556
17284,"NKI","anat",4.80111111111111
16778,"NKI","anat",4.66055555555556
16687,"NKI","anat",4.63527777777778
16693,"NKI","anat",4.63694444444444
13043,"NKI","anat",3.62305555555556
14816,"NKI","anat",4.11555555555556
13969,"NKI","anat",3.88027777777778
17065,"NKI","anat",4.74027777777778
16406,"NKI","anat",4.55722222222222
17418,"NKI","anat",4.83833333333333
117,"NKI","anat",0.0325
17178,"NKI","anat",4.77166666666667
16614,"NKI","anat",4.615
16565,"NKI","anat",4.60138888888889
16780,"NKI","anat",4.66111111111111
16741,"NKI","anat",4.65027777777778
16976,"NKI","anat",4.71555555555556
16958,"NKI","anat",4.71055555555556
17004,"NKI","anat",4.72333333333333
16777,"NKI","anat",4.66027777777778
17714,"NKI","anat",4.92055555555556
16796,"NKI","anat",4.66555555555556
16598,"NKI","anat",4.61055555555556
16497,"NKI","anat",4.5825
16355,"NKI","anat",4.54305555555556
16320,"NKI","anat",4.53333333333333
17594,"NKI","anat",4.88722222222222
14177,"NKI","anat",3.93805555555556
16388,"NKI","anat",4.55222222222222
16974,"NKI","anat",4.715
16654,"NKI","anat",4.62611111111111
12787,"NKI","anat",3.55194444444444
16262,"NKI","anat",4.51722222222222
12590,"NKI","anat",3.49722222222222
12524,"NKI","anat",3.47888888888889
16735,"NKI","anat",4.64861111111111
16762,"NKI","anat",4.65611111111111
16938,"NKI","anat",4.705
16413,"NKI","anat",4.55916666666667
17411,"NKI","anat",4.83638888888889
17075,"NKI","anat",4.74305555555556
16848,"NKI","anat",4.68
16448,"NKI","anat",4.56888888888889
13478,"NKI","anat",3.74388888888889
16849,"NKI","anat",4.68027777777778
13365,"NKI","anat",3.7125
13415,"NKI","anat",3.72638888888889
16389,"NKI","anat",4.5525
16533,"NKI","anat",4.5925
16050,"NKI","anat",4.45833333333333
16924,"NKI","anat",4.70111111111111
16796,"NKI","anat",4.66555555555556
16310,"NKI","anat",4.53055555555556
17283,"NKI","anat",4.80083333333333
16468,"NKI","anat",4.57444444444444
16434,"NKI","anat",4.565
16220,"NKI","anat",4.50555555555556
16473,"NKI","anat",4.57583333333333
13550,"NKI","anat",3.76388888888889
17577,"NKI","anat",4.8825
16760,"NKI","anat",4.65555555555556
16614,"NKI","anat",4.615
16352,"NKI","anat",4.54222222222222
13918,"NKI","anat",3.86611111111111
16474,"NKI","anat",4.57611111111111
13685,"NKI","anat",3.80138888888889
16823,"NKI","anat",4.67305555555556
16537,"NKI","anat",4.59361111111111
16489,"NKI","anat",4.58027777777778
16199,"NKI","anat",4.49972222222222
17079,"NKI","anat",4.74416666666667
16626,"NKI","anat",4.61833333333333
17175,"NKI","anat",4.77083333333333
17504,"NKI","anat",4.86222222222222
13325,"NKI","anat",3.70138888888889
16437,"NKI","anat",4.56583333333333
13697,"NKI","anat",3.80472222222222
17220,"NKI","anat",4.78333333333333
16495,"NKI","anat",4.58194444444444
17086,"NKI","anat",4.74611111111111
14374,"NKI","anat",3.99277777777778
16749,"NKI","anat",4.6525
13151,"NKI","anat",3.65305555555556
16946,"NKI","anat",4.70722222222222
16985,"NKI","anat",4.71805555555556
13429,"NKI","anat",3.73027777777778
13140,"NKI","anat",3.65
16363,"NKI","anat",4.54527777777778
16854,"NKI","anat",4.68166666666667
13626,"NKI","anat",3.785
12779,"NKI","anat",3.54972222222222
14703,"NKI","anat",4.08416666666667
12787,"NKI","anat",3.55194444444444
12620,"NKI","anat",3.50555555555556
14359,"NKI","anat",3.98861111111111
13884,"NKI","anat",3.85666666666667
13610,"NKI","anat",3.78055555555556
14292,"NKI","anat",3.97
12595,"NKI","anat",3.49861111111111
16249,"NKI","anat",4.51361111111111
14108,"NKI","anat",3.91888888888889
13917,"NKI","anat",3.86583333333333
16658,"NKI","anat",4.62722222222222
17274,"NKI","anat",4.79833333333333
16376,"NKI","anat",4.54888888888889
12940,"NKI","anat",3.59444444444444
12997,"NKI","anat",3.61027777777778
16593,"NKI","anat",4.60916666666667
16863,"NKI","anat",4.68416666666667
13684,"NKI","anat",3.80111111111111
13862,"NKI","anat",3.85055555555556
14033,"NKI","anat",3.89805555555556
16566,"NKI","anat",4.60166666666667
15228,"NKI","anat",4.23
17348,"NKI","anat",4.81888888888889
17496,"NKI","anat",4.86
17017,"NKI","anat",4.72694444444444
13988,"NKI","anat",3.88555555555556
13136,"NKI","anat",3.64888888888889
13184,"NKI","anat",3.66222222222222
17056,"NKI","anat",4.73777777777778
91,"NKI","anat",0.0252777777777778
16256,"NKI","anat",4.51555555555556
16965,"NKI","anat",4.7125
16319,"NKI","anat",4.53305555555556
16597,"NKI","anat",4.61027777777778
13616,"NKI","anat",3.78222222222222
13556,"NKI","anat",3.76555555555556
16565,"NKI","anat",4.60138888888889
16828,"NKI","anat",4.67444444444444
13884,"NKI","anat",3.85666666666667
16371,"NKI","anat",4.5475
16544,"NKI","anat",4.59555555555556
16587,"NKI","anat",4.6075
16812,"NKI","anat",4.67
16896,"NKI","anat",4.69333333333333
16961,"NKI","anat",4.71138888888889
16752,"NKI","anat",4.65333333333333
16243,"NKI","anat",4.51194444444444
16647,"NKI","anat",4.62416666666667
17280,"NKI","anat",4.8
16715,"NKI","anat",4.64305555555556
16443,"NKI","anat",4.5675
16497,"NKI","anat",4.5825
16362,"NKI","anat",4.545
17549,"NKI","anat",4.87472222222222
16831,"NKI","anat",4.67527777777778
16340,"NKI","anat",4.53888888888889
16443,"NKI","anat",4.5675
13250,"NKI","anat",3.68055555555556
13711,"NKI","anat",3.80861111111111
12613,"NKI","anat",3.50361111111111
13768,"NKI","anat",3.82444444444444
17187,"NKI","anat",4.77416666666667
16340,"NKI","anat",4.53888888888889
16437,"NKI","anat",4.56583333333333
16604,"NKI","anat",4.61222222222222
16384,"NKI","anat",4.55111111111111
16387,"NKI","anat",4.55194444444444
13464,"NKI","anat",3.74
16761,"NKI","anat",4.65583333333333
16187,"NKI","anat",4.49638888888889
16587,"NKI","anat",4.6075
13691,"NKI","anat",3.80305555555556
16448,"NKI","anat",4.56888888888889
16916,"NKI","anat",4.69888888888889
16671,"NKI","anat",4.63083333333333
16841,"NKI","anat",4.67805555555556
17237,"NKI","anat",4.78805555555556
16449,"NKI","anat",4.56916666666667
13979,"NKI","anat",3.88305555555556
16585,"NKI","anat",4.60694444444444
16208,"NKI","anat",4.50222222222222
13855,"NKI","anat",3.84861111111111
16331,"NKI","anat",4.53638888888889
16302,"NKI","anat",4.52833333333333
16491,"NKI","anat",4.58083333333333
16514,"NKI","anat",4.58722222222222
13149,"NKI","anat",3.6525
13303,"NKI","anat",3.69527777777778
13656,"NKI","anat",3.79333333333333
16767,"NKI","anat",4.6575
16415,"NKI","anat",4.55972222222222
13590,"NKI","anat",3.775
16197,"NKI","anat",4.49916666666667
16939,"NKI","anat",4.70527777777778
16308,"NKI","anat",4.53
12517,"NKI","anat",3.47694444444444
17188,"NKI","anat",4.77444444444444
13372,"NKI","anat",3.71444444444444
16893,"NKI","anat",4.6925
16757,"NKI","anat",4.65472222222222
16381,"NKI","anat",4.55027777777778
12582,"NKI","anat",3.495
16192,"NKI","anat",4.49777777777778
16778,"NKI","anat",4.66055555555556
16922,"NKI","anat",4.70055555555556
16317,"NKI","anat",4.5325
17053,"NKI","anat",4.73694444444444
16318,"NKI","anat",4.53277777777778
16701,"NKI","anat",4.63916666666667
16908,"NKI","anat",4.69666666666667
16196,"NKI","anat",4.49888888888889
16380,"NKI","anat",4.55
16448,"NKI","anat",4.56888888888889
16524,"NKI","anat",4.59
16465,"NKI","anat",4.57361111111111
16223,"NKI","anat",4.50638888888889
16543,"NKI","anat",4.59527777777778
16675,"NKI","anat",4.63194444444444
16505,"NKI","anat",4.58472222222222
13817,"NKI","anat",3.83805555555556
14247,"NKI","anat",3.9575
13967,"NKI","anat",3.87972222222222
16124,"NKI","anat",4.47888888888889
13867,"NKI","anat",3.85194444444444
13896,"NKI","anat",3.86
13880,"NKI","anat",3.85555555555556
17044,"NKI","anat",4.73444444444444
14252,"NKI","anat",3.95888888888889
16683,"NKI","anat",4.63416666666667
16156,"NKI","anat",4.48777777777778
13867,"NKI","anat",3.85194444444444
16328,"NKI","anat",4.53555555555556
14611,"NKI","anat",4.05861111111111
13972,"NKI","anat",3.88111111111111
16771,"NKI","anat",4.65861111111111
16274,"NKI","anat",4.52055555555556
16392,"NKI","anat",4.55333333333333
16153,"NKI","anat",4.48694444444444
90,"NKI","anat",0.025
16729,"NKI","anat",4.64694444444444
13927,"NKI","anat",3.86861111111111
13825,"NKI","anat",3.84027777777778
13966,"NKI","anat",3.87944444444444
16175,"NKI","anat",4.49305555555556
14143,"NKI","anat",3.92861111111111
16565,"NKI","anat",4.60138888888889
16272,"NKI","anat",4.52
13780,"NKI","anat",3.82777777777778
13565,"NKI","anat",3.76805555555556
16172,"NKI","anat",4.49222222222222
16507,"NKI","anat",4.58527777777778
17166,"NKI","anat",4.76833333333333
16247,"NKI","anat",4.51305555555556
13449,"NKI","anat",3.73583333333333
13786,"NKI","anat",3.82944444444444
16657,"NKI","anat",4.62694444444444
16418,"NKI","anat",4.56055555555556
16577,"NKI","anat",4.60472222222222
16893,"NKI","anat",4.6925
16744,"NKI","anat",4.65111111111111
17075,"NKI","anat",4.74305555555556
13773,"NKI","anat",3.82583333333333
16216,"NKI","anat",4.50444444444444
16866,"NKI","anat",4.685
16198,"NKI","anat",4.49944444444444
16578,"NKI","anat",4.605
16365,"NKI","anat",4.54583333333333
12491,"NKI","anat",3.46972222222222
13807,"NKI","anat",3.83527777777778
16957,"NKI","anat",4.71027777777778
16578,"NKI","anat",4.605
16309,"NKI","anat",4.53027777777778
17014,"NKI","anat",4.72611111111111
16442,"NKI","anat",4.56722222222222
17059,"NKI","anat",4.73861111111111
16234,"NKI","anat",4.50944444444444
17106,"NKI","anat",4.75166666666667
16411,"NKI","anat",4.55861111111111
16890,"NKI","anat",4.69166666666667
16866,"NKI","anat",4.685
13728,"NKI","anat",3.81333333333333
17086,"NKI","anat",4.74611111111111
16403,"NKI","anat",4.55638888888889
16380,"NKI","anat",4.55
16942,"NKI","anat",4.70611111111111
13685,"NKI","anat",3.80138888888889
16694,"NKI","anat",4.63722222222222
16379,"NKI","anat",4.54972222222222
17018,"NKI","anat",4.72722222222222
16246,"NKI","anat",4.51277777777778
17017,"NKI","anat",4.72694444444444
17212,"NKI","anat",4.78111111111111
14085,"NKI","anat",3.9125
16450,"NKI","anat",4.56944444444444
16654,"NKI","anat",4.62611111111111
16890,"NKI","anat",4.69166666666667
16885,"NKI","anat",4.69027777777778
16402,"NKI","anat",4.55611111111111
16177,"NKI","anat",4.49361111111111
17197,"NKI","anat",4.77694444444444
16708,"NKI","anat",4.64111111111111
16596,"NKI","anat",4.61
2442,"PNC","perf",0.678333333333333
2046,"PNC","perf",0.568333333333333
2077,"PNC","perf",0.576944444444444
2384,"PNC","perf",0.662222222222222
2458,"PNC","perf",0.682777777777778
2470,"PNC","perf",0.686111111111111
2368,"PNC","perf",0.657777777777778
2037,"PNC","perf",0.565833333333333
2792,"PNC","perf",0.775555555555556
2092,"PNC","perf",0.581111111111111
2463,"PNC","perf",0.684166666666667
2009,"PNC","perf",0.558055555555556
2460,"PNC","perf",0.683333333333333
2499,"PNC","perf",0.694166666666667
2836,"PNC","perf",0.787777777777778
2399,"PNC","perf",0.666388888888889
2733,"PNC","perf",0.759166666666667
2409,"PNC","perf",0.669166666666667
2404,"PNC","perf",0.667777777777778
2368,"PNC","perf",0.657777777777778
2407,"PNC","perf",0.668611111111111
2484,"PNC","perf",0.69
2024,"PNC","perf",0.562222222222222
1777,"PNC","perf",0.493611111111111
2376,"PNC","perf",0.66
2416,"PNC","perf",0.671111111111111
2451,"PNC","perf",0.680833333333333
2364,"PNC","perf",0.656666666666667
1338,"PNC","perf",0.371666666666667
2331,"PNC","perf",0.6475
2321,"PNC","perf",0.644722222222222
1993,"PNC","perf",0.553611111111111
2391,"PNC","perf",0.664166666666667
1898,"PNC","perf",0.527222222222222
1939,"PNC","perf",0.538611111111111
2397,"PNC","perf",0.665833333333333
2394,"PNC","perf",0.665
2417,"PNC","perf",0.671388888888889
2411,"PNC","perf",0.669722222222222
2085,"PNC","perf",0.579166666666667
2952,"PNC","perf",0.82
2399,"PNC","perf",0.666388888888889
2380,"PNC","perf",0.661111111111111
2034,"PNC","perf",0.565
2343,"PNC","perf",0.650833333333333
2403,"PNC","perf",0.6675
2393,"PNC","perf",0.664722222222222
2450,"PNC","perf",0.680555555555556
2113,"PNC","perf",0.586944444444444
2346,"PNC","perf",0.651666666666667
2336,"PNC","perf",0.648888888888889
2375,"PNC","perf",0.659722222222222
2359,"PNC","perf",0.655277777777778
2486,"PNC","perf",0.690555555555556
2426,"PNC","perf",0.673888888888889
2039,"PNC","perf",0.566388888888889
1982,"PNC","perf",0.550555555555556
2392,"PNC","perf",0.664444444444444
2457,"PNC","perf",0.6825
2447,"PNC","perf",0.679722222222222
2491,"PNC","perf",0.691944444444444
2484,"PNC","perf",0.69
676,"PNC","perf",0.187777777777778
1937,"PNC","perf",0.538055555555556
2363,"PNC","perf",0.656388888888889
2408,"PNC","perf",0.668888888888889
2211,"PNC","perf",0.614166666666667
2338,"PNC","perf",0.649444444444444
1922,"PNC","perf",0.533888888888889
2300,"PNC","perf",0.638888888888889
2093,"PNC","perf",0.581388888888889
2847,"PNC","perf",0.790833333333333
2507,"PNC","perf",0.696388888888889
2476,"PNC","perf",0.687777777777778
1998,"PNC","perf",0.555
2337,"PNC","perf",0.649166666666667
2376,"PNC","perf",0.66
2300,"PNC","perf",0.638888888888889
2347,"PNC","perf",0.651944444444444
2081,"PNC","perf",0.578055555555556
2360,"PNC","perf",0.655555555555556
2436,"PNC","perf",0.676666666666667
2390,"PNC","perf",0.663888888888889
2285,"PNC","perf",0.634722222222222
2821,"PNC","perf",0.783611111111111
2503,"PNC","perf",0.695277777777778
2423,"PNC","perf",0.673055555555556
2001,"PNC","perf",0.555833333333333
2345,"PNC","perf",0.651388888888889
676,"PNC","perf",0.187777777777778
2404,"PNC","perf",0.667777777777778
2388,"PNC","perf",0.663333333333333
1848,"PNC","perf",0.513333333333333
2389,"PNC","perf",0.663611111111111
2446,"PNC","perf",0.679444444444444
2392,"PNC","perf",0.664444444444444
1957,"PNC","perf",0.543611111111111
1259,"PNC","perf",0.349722222222222
2388,"PNC","perf",0.663333333333333
1912,"PNC","perf",0.531111111111111
2107,"PNC","perf",0.585277777777778
2377,"PNC","perf",0.660277777777778
1821,"PNC","perf",0.505833333333333
2041,"PNC","perf",0.566944444444444
2429,"PNC","perf",0.674722222222222
2305,"PNC","perf",0.640277777777778
2354,"PNC","perf",0.653888888888889
2023,"PNC","perf",0.561944444444444
2404,"PNC","perf",0.667777777777778
2883,"PNC","perf",0.800833333333333
2325,"PNC","perf",0.645833333333333
2499,"PNC","perf",0.694166666666667
2137,"PNC","perf",0.593611111111111
2407,"PNC","perf",0.668611111111111
1909,"PNC","perf",0.530277777777778
2336,"PNC","perf",0.648888888888889
2791,"PNC","perf",0.775277777777778
2409,"PNC","perf",0.669166666666667
2300,"PNC","perf",0.638888888888889
679,"PNC","perf",0.188611111111111
2115,"PNC","perf",0.5875
1960,"PNC","perf",0.544444444444444
2302,"PNC","perf",0.639444444444444
675,"PNC","perf",0.1875
2483,"PNC","perf",0.689722222222222
677,"PNC","perf",0.188055555555556
2375,"PNC","perf",0.659722222222222
2416,"PNC","perf",0.671111111111111
1965,"PNC","perf",0.545833333333333
2700,"PNC","perf",0.75
1243,"PNC","perf",0.345277777777778
2003,"PNC","perf",0.556388888888889
2406,"PNC","perf",0.668333333333333
2470,"PNC","perf",0.686111111111111
2353,"PNC","perf",0.653611111111111
2899,"PNC","perf",0.805277777777778
1976,"PNC","perf",0.548888888888889
2758,"PNC","perf",0.766111111111111
2367,"PNC","perf",0.6575
2251,"PNC","perf",0.625277777777778
2417,"PNC","perf",0.671388888888889
2040,"PNC","perf",0.566666666666667
2426,"PNC","perf",0.673888888888889
2393,"PNC","perf",0.664722222222222
2526,"PNC","perf",0.701666666666667
2425,"PNC","perf",0.673611111111111
2046,"PNC","perf",0.568333333333333
2383,"PNC","perf",0.661944444444444
2692,"PNC","perf",0.747777777777778
2383,"PNC","perf",0.661944444444444
1404,"PNC","perf",0.39
2111,"PNC","perf",0.586388888888889
2477,"PNC","perf",0.688055555555556
2818,"PNC","perf",0.782777777777778
2461,"PNC","perf",0.683611111111111
2375,"PNC","perf",0.659722222222222
2501,"PNC","perf",0.694722222222222
2370,"PNC","perf",0.658333333333333
2047,"PNC","perf",0.568611111111111
2421,"PNC","perf",0.6725
2349,"PNC","perf",0.6525
2453,"PNC","perf",0.681388888888889
2533,"PNC","perf",0.703611111111111
2428,"PNC","perf",0.674444444444444
1978,"PNC","perf",0.549444444444444
2392,"PNC","perf",0.664444444444444
2265,"PNC","perf",0.629166666666667
2380,"PNC","perf",0.661111111111111
2331,"PNC","perf",0.6475
2828,"PNC","perf",0.785555555555556
2407,"PNC","perf",0.668611111111111
2368,"PNC","perf",0.657777777777778
2363,"PNC","perf",0.656388888888889
2336,"PNC","perf",0.648888888888889
1804,"PNC","perf",0.501111111111111
2042,"PNC","perf",0.567222222222222
2681,"PNC","perf",0.744722222222222
2386,"PNC","perf",0.662777777777778
2279,"PNC","perf",0.633055555555556
2363,"PNC","perf",0.656388888888889
2419,"PNC","perf",0.671944444444444
2300,"PNC","perf",0.638888888888889
2718,"PNC","perf",0.755
1868,"PNC","perf",0.518888888888889
2326,"PNC","perf",0.646111111111111
1960,"PNC","perf",0.544444444444444
2448,"PNC","perf",0.68
2263,"PNC","perf",0.628611111111111
2261,"PNC","perf",0.628055555555556
2338,"PNC","perf",0.649444444444444
2413,"PNC","perf",0.670277777777778
2421,"PNC","perf",0.6725
2802,"PNC","perf",0.778333333333333
991,"PNC","perf",0.275277777777778
2420,"PNC","perf",0.672222222222222
2394,"PNC","perf",0.665
1972,"PNC","perf",0.547777777777778
2276,"PNC","perf",0.632222222222222
1988,"PNC","perf",0.552222222222222
1125,"PNC","perf",0.3125
1923,"PNC","perf",0.534166666666667
2344,"PNC","perf",0.651111111111111
1844,"PNC","perf",0.512222222222222
2265,"PNC","perf",0.629166666666667
2001,"PNC","perf",0.555833333333333
2391,"PNC","perf",0.664166666666667
2433,"PNC","perf",0.675833333333333
2398,"PNC","perf",0.666111111111111
2857,"PNC","perf",0.793611111111111
2328,"PNC","perf",0.646666666666667
2450,"PNC","perf",0.680555555555556
2183,"PNC","perf",0.606388888888889
1830,"PNC","perf",0.508333333333333
2280,"PNC","perf",0.633333333333333
2555,"PNC","perf",0.709722222222222
639,"PNC","perf",0.1775
2165,"PNC","perf",0.601388888888889
2346,"PNC","perf",0.651666666666667
2236,"PNC","perf",0.621111111111111
2373,"PNC","perf",0.659166666666667
2433,"PNC","perf",0.675833333333333
2412,"PNC","perf",0.67
2928,"PNC","perf",0.813333333333333
2760,"PNC","perf",0.766666666666667
2375,"PNC","perf",0.659722222222222
2829,"PNC","perf",0.785833333333333
1839,"PNC","perf",0.510833333333333
2273,"PNC","perf",0.631388888888889
1844,"PNC","perf",0.512222222222222
2341,"PNC","perf",0.650277777777778
2402,"PNC","perf",0.667222222222222
2800,"PNC","perf",0.777777777777778
2328,"PNC","perf",0.646666666666667
2370,"PNC","perf",0.658333333333333
2482,"PNC","perf",0.689444444444444
2373,"PNC","perf",0.659166666666667
2410,"PNC","perf",0.669444444444444
2196,"PNC","perf",0.61
1832,"PNC","perf",0.508888888888889
2069,"PNC","perf",0.574722222222222
2385,"PNC","perf",0.6625
2362,"PNC","perf",0.656111111111111
2266,"PNC","perf",0.629444444444444
2811,"PNC","perf",0.780833333333333
2381,"PNC","perf",0.661388888888889
2432,"PNC","perf",0.675555555555556
2369,"PNC","perf",0.658055555555556
1889,"PNC","perf",0.524722222222222
2409,"PNC","perf",0.669166666666667
2813,"PNC","perf",0.781388888888889
